Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Amravati Municipal Corporation,202401081900509004,08-01-2024,774,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081900509004.pdf,6,792251,GR_DATASET\pdfs\Environment Department\202401081900509004.pdf,Downloaded,2026-07-27 22:28:09
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Hingoli Municipal Corporation,202401081903407404.,08-01-2024,741,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081903407404..pdf,4,759484,GR_DATASET\pdfs\Environment Department\202401081903407404..pdf,Downloaded,2026-07-27 22:28:10
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Chhatrapati Sambhajinagar Municipal Corporation,202401081915582904,08-01-2024,762,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081915582904.pdf,4,779937,GR_DATASET\pdfs\Environment Department\202401081915582904.pdf,Downloaded,2026-07-27 22:28:11
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Municipal Council Shirdi,202401081918599004,08-01-2024,762,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081918599004.pdf,4,780760,GR_DATASET\pdfs\Environment Department\202401081918599004.pdf,Downloaded,2026-07-27 22:28:12
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Municipal Council Karad,202401081921479204,08-01-2024,762,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081921479204.pdf,4,779992,GR_DATASET\pdfs\Environment Department\202401081921479204.pdf,Downloaded,2026-07-27 22:28:12
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0. Municipal Council Karad,202401081924299104,08-01-2024,762,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081924299104.pdf,4,780126,GR_DATASET\pdfs\Environment Department\202401081924299104.pdf,Downloaded,2026-07-27 22:28:13
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Nagar Panchayat Akole,202401081927539104.,08-01-2024,774,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081927539104..pdf,4,792732,GR_DATASET\pdfs\Environment Department\202401081927539104..pdf,Downloaded,2026-07-27 22:28:14
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0. Nagar Panchayat Dahiwadi,202401081930509104,08-01-2024,763,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081930509104.pdf,4,781239,GR_DATASET\pdfs\Environment Department\202401081930509104.pdf,Downloaded,2026-07-27 22:28:15
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Gram Panchayat Ganore,202401081933479104,08-01-2024,767,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081933479104.pdf,5,785658,GR_DATASET\pdfs\Environment Department\202401081933479104.pdf,Downloaded,2026-07-27 22:28:16
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Gram Panchayat Saundad,202401081936219004,08-01-2024,764,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081936219004.pdf,4,782764,GR_DATASET\pdfs\Environment Department\202401081936219004.pdf,Downloaded,2026-07-27 22:28:17
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Nagar Panchayat Malegaon Bu.,202401081939102604,08-01-2024,764,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081939102604.pdf,4,781835,GR_DATASET\pdfs\Environment Department\202401081939102604.pdf,Downloaded,2026-07-27 22:28:18
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Gram Panchayat Gavan,202401081942138104,08-01-2024,765,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081942138104.pdf,4,783803,GR_DATASET\pdfs\Environment Department\202401081942138104.pdf,Downloaded,2026-07-27 22:28:19
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0. Gram Panchayat Vadgaon,202401081945086304,08-01-2024,764,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081945086304.pdf,4,782303,GR_DATASET\pdfs\Environment Department\202401081945086304.pdf,Downloaded,2026-07-27 22:28:20
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 1.0. Gram Panchayat Mirajgaon,202401081948346104,08-01-2024,764,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081948346104.pdf,4,782132,GR_DATASET\pdfs\Environment Department\202401081948346104.pdf,Downloaded,2026-07-27 22:28:21
Environment Department,To promote bamboo cultivation in the state and review it from time to time Hon. Regarding the formation of a task force under the chairmanship of the Chief Minister.,202401031636532204,03-01-2024,146,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401031636532204.pdf,3,149965,GR_DATASET\pdfs\Environment Department\202401031636532204.pdf,Downloaded,2026-07-27 22:28:21
Environment Department,Regarding release of Provisional Seniority List dated 1/1/2023 of Officers in Scientist Grade-2 Cadre eligible for promotion to the post of Scientist Grade-1,202401021635510804..,02-01-2024,311,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401021635510804...pdf,2,318899,GR_DATASET\pdfs\Environment Department\202401021635510804...pdf,Downloaded,2026-07-27 22:28:22
Environment Department,"Pare under the State Lake Conservation Scheme, Regarding approval and disbursement of funds to Pare (Dargoba) Lake at Khanapur, District Sangli.",202312271510048204,27-12-2023,506,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312271510048204.pdf,4,518405,GR_DATASET\pdfs\Environment Department\202312271510048204.pdf,Downloaded,2026-07-27 22:28:23
Environment Department,"Atpati under the State Lake Conservation Scheme, Regarding approval and distribution of funds to Atpati Lake in Atpati, District Sangli.",202312271513169004,27-12-2023,174,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312271513169004.pdf,4,178006,GR_DATASET\pdfs\Environment Department\202312271513169004.pdf,Downloaded,2026-07-27 22:28:23
Environment Department,"Under the State Lake Conservation Scheme, Dhavaleshwar, Tt. Regarding approval and disbursement of funds to Dhavaleshwar Lake at Dhavaleshwar, Khanapur.",202312271515418304,27-12-2023,174,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312271515418304.pdf,4,178661,GR_DATASET\pdfs\Environment Department\202312271515418304.pdf,Downloaded,2026-07-27 22:28:24
Environment Department,"Regarding approving and disbursing funds to Juveligaon Lake in Kulgaon Badlapur Municipal Council, District Thane under the State Lake Conservation Scheme.",202312271519304204,27-12-2023,174,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312271519304204.pdf,5,177865,GR_DATASET\pdfs\Environment Department\202312271519304204.pdf,Downloaded,2026-07-27 22:28:25
Environment Department,"Regarding recognition and distribution of funds to Katrapagaon Lake in Kulgaon Badlapur Municipal Council, District Thane under the State Lake Conservation Scheme",202312271517168204,27-12-2023,508,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312271517168204.pdf,5,520091,GR_DATASET\pdfs\Environment Department\202312271517168204.pdf,Downloaded,2026-07-27 22:28:26
Environment Department,"Under State Lake Conservation Scheme, Manmad- Devghat, Regarding granting administrative approval to the Mahadev Temple Storage Pond proposal at Malegaon, District Nashik.",202311091648432504,09-11-2023,467,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091648432504.pdf,8,477823,GR_DATASET\pdfs\Environment Department\202311091648432504.pdf,Downloaded,2026-07-27 22:28:27
Environment Department,"Vehelgaon under State Lake Conservation Scheme Regarding granting administrative approval to Vehelgaon lake conservation proposal at Nandgaon, District Nashik.",202311091649262604,09-11-2023,366,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091649262604.pdf,8,374298,GR_DATASET\pdfs\Environment Department\202311091649262604.pdf,Downloaded,2026-07-27 22:28:27
Environment Department,"Under the State Lake Conservation Scheme, Amberle, Tt. Regarding grant of administrative approval to Katalcha Kond Lake at Mangaon, District Raigad.",202311091652132604,09-11-2023,307,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091652132604.pdf,8,314081,GR_DATASET\pdfs\Environment Department\202311091652132604.pdf,Downloaded,2026-07-27 22:28:28
Environment Department,"Under the State Lake Conservation Scheme, Mr. Malgund, Dist. Regarding granting administrative approval to Shubrakamal lake conservation proposal at Ratnagiri.",202311091655502604,09-11-2023,168,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091655502604.pdf,8,172056,GR_DATASET\pdfs\Environment Department\202311091655502604.pdf,Downloaded,2026-07-27 22:28:29
Environment Department,"Under the State Lake Conservation Scheme, Mr. Dancing, Dist. Regarding grant of administrative approval to Nachne Lake conservation proposal at Ratnagiri.",202311091659138204,09-11-2023,239,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091659138204.pdf,8,244741,GR_DATASET\pdfs\Environment Department\202311091659138204.pdf,Downloaded,2026-07-27 22:28:29
Environment Department,"Mau Mau under the State Lake Conservation Scheme. Regarding grant of administrative approval to Phansop (Valvan) pond at Phansop, Taluka, Dist.Ratnagiri.",202311091702510404,09-11-2023,312,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091702510404.pdf,8,319016,GR_DATASET\pdfs\Environment Department\202311091702510404.pdf,Downloaded,2026-07-27 22:28:30
Environment Department,"Under the State Lake Conservation Scheme, Mr. Chandore, Regarding granting administrative approval to Shiva Mandir (Chandore) lake conservation proposal at Mangaon, District Raigad.",202311091706004104,09-11-2023,230,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091706004104.pdf,8,235669,GR_DATASET\pdfs\Environment Department\202311091706004104.pdf,Downloaded,2026-07-27 22:28:31
Environment Department,Regarding granting administrative approval to Daivagna Bhawan Lake Conservation Proposal under Ratnagiri Municipal Council Area under State Lake Conservation Scheme.,202311091711217304,09-11-2023,329,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091711217304.pdf,8,336542,GR_DATASET\pdfs\Environment Department\202311091711217304.pdf,Downloaded,2026-07-27 22:28:32
Environment Department,Regarding granting administrative approval to Teli Ali lake conservation proposal under Ratnagiri Nagar Parishad limits under State Lake Conservation Scheme.,202311091714172404,09-11-2023,236,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091714172404.pdf,8,241685,GR_DATASET\pdfs\Environment Department\202311091714172404.pdf,Downloaded,2026-07-27 22:28:32
Environment Department,Regarding re-allocation of funds for project works implemented by Municipal Council for environmental protection of V.A.Ghatge lake in Kagal city.,202311091716582504,09-11-2023,477,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091716582504.pdf,2,488519,GR_DATASET\pdfs\Environment Department\202311091716582504.pdf,Downloaded,2026-07-27 22:28:33
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 1.0. Hingoli Municipal Council,202310261551557404,26-10-2023,891,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310261551557404.pdf,4,911977,GR_DATASET\pdfs\Environment Department\202310261551557404.pdf,Downloaded,2026-07-27 22:28:34
Environment Department,"Regarding appointment of Non-Governmental / Expert members in the State Wetland Authority, constituted as per Government Resolution dated 06.02.2018, as well as amending the structure of Technical Committee.",202310201208186304,20-10-2023,161,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310201208186304.pdf,5,164629,GR_DATASET\pdfs\Environment Department\202310201208186304.pdf,Downloaded,2026-07-27 22:28:35
Environment Department,"Regarding making available the matching share deposited in the SNA account by Mahanirti to the Nagpur Metropolitan Regional Development Authority for the implementation of the project works of Koradi Lake, Nagpur under the National Plan for Conservation of Aquatic Eco-systems (NPCA) sponsored by the Central Government.",202310111308272304,11-10-2023,323,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111308272304.pdf,3,330865,GR_DATASET\pdfs\Environment Department\202310111308272304.pdf,Downloaded,2026-07-27 22:28:36
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Solapur Municipal Corporation,202310111838070604,11-10-2023,1200,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111838070604.pdf,4,1228508,GR_DATASET\pdfs\Environment Department\202310111838070604.pdf,Downloaded,2026-07-27 22:28:37
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Ahmednagar Municipal Corporation,202310111849225104,11-10-2023,1203,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111849225104.pdf,4,1232074,GR_DATASET\pdfs\Environment Department\202310111849225104.pdf,Downloaded,2026-07-27 22:28:38
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Mira Bhayander Municipal Corporation,202310111859174404,11-10-2023,1207,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111859174404.pdf,5,1235653,GR_DATASET\pdfs\Environment Department\202310111859174404.pdf,Downloaded,2026-07-27 22:28:39
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Chandrapur Municipal Corporation,202310111907023304,11-10-2023,1200,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111907023304.pdf,4,1228421,GR_DATASET\pdfs\Environment Department\202310111907023304.pdf,Downloaded,2026-07-27 22:28:40
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Satara Municipal Council,202310111911280604,11-10-2023,1201,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111911280604.pdf,4,1229392,GR_DATASET\pdfs\Environment Department\202310111911280604.pdf,Downloaded,2026-07-27 22:28:42
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Murgud Municipal Council,202310111915502404,11-10-2023,1200,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111915502404.pdf,4,1229158,GR_DATASET\pdfs\Environment Department\202310111915502404.pdf,Downloaded,2026-07-27 22:28:43
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Some Nagar Panchayats,202310111919422004,11-10-2023,1201,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111919422004.pdf,4,1230155,GR_DATASET\pdfs\Environment Department\202310111919422004.pdf,Downloaded,2026-07-27 22:28:44
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Palam Nagar Panchayat,202310111923577904,11-10-2023,1203,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111923577904.pdf,4,1231677,GR_DATASET\pdfs\Environment Department\202310111923577904.pdf,Downloaded,2026-07-27 22:28:45
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Chandgarh Nagar Panchayat,202310111927488604,11-10-2023,1202,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111927488604.pdf,4,1230618,GR_DATASET\pdfs\Environment Department\202310111927488604.pdf,Downloaded,2026-07-27 22:28:46
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Shendurjana Ghat Municipal Council,202310111932255004,11-10-2023,1209,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111932255004.pdf,5,1237827,GR_DATASET\pdfs\Environment Department\202310111932255004.pdf,Downloaded,2026-07-27 22:28:47
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Dahivadi Nagar Panchayat,202310111937584804,11-10-2023,1201,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111937584804.pdf,4,1229645,GR_DATASET\pdfs\Environment Department\202310111937584804.pdf,Downloaded,2026-07-27 22:28:48
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Shendurni Nagar Panchayat,202310111942394404,11-10-2023,1202,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111942394404.pdf,4,1231294,GR_DATASET\pdfs\Environment Department\202310111942394404.pdf,Downloaded,2026-07-27 22:28:48
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Shirsathe Gram Panchayat,202310111947199904,11-10-2023,1203,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111947199904.pdf,4,1231637,GR_DATASET\pdfs\Environment Department\202310111947199904.pdf,Downloaded,2026-07-27 22:28:49
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Sindkhed Gram Panchayat,202310111951393504,11-10-2023,1032,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310111951393504.pdf,4,1056308,GR_DATASET\pdfs\Environment Department\202310111951393504.pdf,Downloaded,2026-07-27 22:28:50
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0.Sindkhed Gram Panchayat,202310112003379804,11-10-2023,1207,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310112003379804.pdf,5,1236095,GR_DATASET\pdfs\Environment Department\202310112003379804.pdf,Downloaded,2026-07-27 22:28:51
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Dhule Municipal Corporation,202310112011310604,11-10-2023,1205,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310112011310604.pdf,4,1233658,GR_DATASET\pdfs\Environment Department\202310112011310604.pdf,Downloaded,2026-07-27 22:28:52
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 1.0.Jamner Municipal Council,202310112016292904,11-10-2023,1200,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310112016292904.pdf,4,1228669,GR_DATASET\pdfs\Environment Department\202310112016292904.pdf,Downloaded,2026-07-27 22:28:53
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0.Vaijapur Municipal Council,202310112020398304,11-10-2023,1207,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310112020398304.pdf,4,1235710,GR_DATASET\pdfs\Environment Department\202310112020398304.pdf,Downloaded,2026-07-27 22:28:54
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0.Gadhinglaj Municipal Council,202310112025232204,11-10-2023,1324,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310112025232204.pdf,4,1356047,GR_DATASET\pdfs\Environment Department\202310112025232204.pdf,Downloaded,2026-07-27 22:28:55
Environment Department,Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0.Nandgaon Khandeshwar Nagar Panchayat,202310112032262504,11-10-2023,1208,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310112032262504.pdf,4,1236637,GR_DATASET\pdfs\Environment Department\202310112032262504.pdf,Downloaded,2026-07-27 22:28:56
Environment Department,Regarding implementation of Majhi Vasundhara Abhiyan 4.0 in local bodies of the state.,202310031723330904......,27-09-2023,16214,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310031723330904.......pdf,913,16603425,GR_DATASET\pdfs\Environment Department\202310031723330904.......pdf,Downloaded,2026-07-27 22:29:08
Environment Department,Modalities for effective implementation of Notification dated 01.03.2023 regarding prohibition of Nylon/ Synthetic Manja.,202308251526371504,25-08-2023,299,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308251526371504.pdf,3,306677,GR_DATASET\pdfs\Environment Department\202308251526371504.pdf,Downloaded,2026-07-27 22:29:09
Environment Department,Modalities for effective implementation of Notification dated 01.03.2023 regarding prohibition of Nylon/ Synthetic Manja.,202308251542131904,25-08-2023,98,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308251542131904.pdf,2,100884,GR_DATASET\pdfs\Environment Department\202308251542131904.pdf,Downloaded,2026-07-27 22:29:09
Environment Department,Regarding creation of State Climate Action Cell (SCAC) under Department of Environment and Climate Change.,202308091733165604,09-08-2023,178,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308091733165604.pdf,3,181871,GR_DATASET\pdfs\Environment Department\202308091733165604.pdf,Downloaded,2026-07-27 22:29:10
Environment Department,"Regarding the provision of funds received from the Central Government for implementing the works under the National River Conservation Scheme, Mula-Mutha River, Pune Pollution Reduction Project and the matching share deposited in the SNA account by the Pune Municipal Corporation to the Pune Municipal Corporation for expenditure.",202308081440206504,07-08-2023,176,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308081440206504.pdf,3,180169,GR_DATASET\pdfs\Environment Department\202308081440206504.pdf,Downloaded,2026-07-27 22:29:10
Environment Department,Regarding the formation of a technical committee to make recommendations to the government regarding the celebration of eco-friendly festivals.,202307241728374104,24-07-2023,457,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307241728374104.pdf,3,467878,GR_DATASET\pdfs\Environment Department\202307241728374104.pdf,Downloaded,2026-07-27 22:29:11
Environment Department,Regarding establishment of District Level Wetland Control Committee,202306231312376804,22-06-2023,1140,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306231312376804.pdf,3,1167059,GR_DATASET\pdfs\Environment Department\202306231312376804.pdf,Downloaded,2026-07-27 22:29:13
Environment Department,"Regarding extension of exemption period for purchase of Electric Vehicles under Maharashtra Electric Vehicle Policy, 2021.",202306161707596404,16-06-2023,1064,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306161707596404.pdf,3,1089160,GR_DATASET\pdfs\Environment Department\202306161707596404.pdf,Downloaded,2026-07-27 22:29:14
Environment Department,Regarding distribution of prize money to top performing local bodies under Majhi Vasundhara Abhiyan 3.0 and determining the procedure for allocation of prize money.,202306051516352004,05-06-2023,1074,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306051516352004.pdf,0,0,GR_DATASET\pdfs\Environment Department\202306051516352004.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306051516352004.pdf,2026-07-27 22:29:14
Environment Department,Regarding the conversion of the posts fixed as per the revised scheme of posts in the Department of Environment and Climate Change (Proper) into permanent and temporary posts.,202305171642515204,17-05-2023,1063,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305171642515204.pdf,3,1088051,GR_DATASET\pdfs\Environment Department\202305171642515204.pdf,Downloaded,2026-07-27 22:29:15
Environment Department,Regarding modification of approved works in Uttareshwar Lake proposal at Mauje Dahagaon under State Lake Conservation Scheme.,202305021157209604,02-05-2023,587,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305021157209604.pdf,2,601119,GR_DATASET\pdfs\Environment Department\202305021157209604.pdf,Downloaded,2026-07-27 22:29:16
Environment Department,Regarding modification of approved works in Keelin Lake proposal approved under State Lake Conservation Scheme.,202305021204256904,02-05-2023,892,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305021204256904.pdf,2,913670,GR_DATASET\pdfs\Environment Department\202305021204256904.pdf,Downloaded,2026-07-27 22:29:17
Environment Department,Regarding modification of sanctioned works in Pillar Lake proposal approved under State Lake Conservation Scheme.,202305021208156604,02-05-2023,892,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305021208156604.pdf,2,913832,GR_DATASET\pdfs\Environment Department\202305021208156604.pdf,Downloaded,2026-07-27 22:29:18
Environment Department,Regarding modification of approved works in Ghera-Sumargarh Lake proposal approved under State Lake Conservation Scheme.,202305021212583104,02-05-2023,892,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305021212583104.pdf,2,913751,GR_DATASET\pdfs\Environment Department\202305021212583104.pdf,Downloaded,2026-07-27 22:29:19
Environment Department,Regarding modification of approved works in Vinhe Lake proposal approved under State Lake Conservation Scheme.,202305021217017904,02-05-2023,823,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305021217017904.pdf,2,842708,GR_DATASET\pdfs\Environment Department\202305021217017904.pdf,Downloaded,2026-07-27 22:29:20
Environment Department,Regarding modification of approved works in Shirshinge Lake proposal approved under State Lake Conservation Scheme.,202305021220463204,02-05-2023,892,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305021220463204.pdf,2,913382,GR_DATASET\pdfs\Environment Department\202305021220463204.pdf,Downloaded,2026-07-27 22:29:22
Environment Department,"Regarding depositing the funds released by the Central Government to the SNA account for the Central Government sponsored scheme Mula-Mutha River, Pune Pollution Reduction Project under the National River Conservation Scheme.",202304271654439104,27-04-2023,550,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304271654439104.pdf,3,563256,GR_DATASET\pdfs\Environment Department\202304271654439104.pdf,Downloaded,2026-07-27 22:29:23
