Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.03.2022 to 31.08.2022 - Corrigendum.,202204061051596733,06-04-2022,1554,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204061051596733.pdf,3,1591010,GR_DATASET\pdfs\Marathi Language Department\202204061051596733.pdf,Downloaded,2026-07-27 21:50:05
Marathi Language Department,To give administrative approval for the construction of Marathi Bhasha Bhavan Main Centre building.,202204061148481933,06-04-2022,1687,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204061148481933.pdf,8,1727549,GR_DATASET\pdfs\Marathi Language Department\202204061148481933.pdf,Downloaded,2026-07-27 21:50:06
Marathi Language Department,Regarding cancellation of Mr. Madhav Rajgurus Membership in the Marathi Certification Confirmation Committee.,202204051502322733,05-04-2022,129,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204051502322733.pdf,1,131679,GR_DATASET\pdfs\Marathi Language Department\202204051502322733.pdf,Downloaded,2026-07-27 21:50:06
Marathi Language Department,Pustakanche Gao Yojanavha Vistar expansion of the Village of Books scheme in Six Revenue Divisions.,202203251045213333,25-03-2022,163,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203251045213333.pdf,3,166760,GR_DATASET\pdfs\Marathi Language Department\202203251045213333.pdf,Downloaded,2026-07-27 21:50:07
Marathi Language Department,Regarding Extension for 1 year from 13.02.2022 onwards for deputation to the post of Director in State Marathi Development Institute.,202203211451267833,21-03-2022,1553,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203211451267833.pdf,2,1590446,GR_DATASET\pdfs\Marathi Language Department\202203211451267833.pdf,Downloaded,2026-07-27 21:50:08
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.03.2022 to 31.08.2022.,202203091506302433,09-03-2022,1566,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203091506302433.pdf,3,1603264,GR_DATASET\pdfs\Marathi Language Department\202203091506302433.pdf,Downloaded,2026-07-27 21:50:10
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Board for Literature and Culture for the period from 01.03.2022 to 31.08.2022.,202203091506405233,09-03-2022,1556,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203091506405233.pdf,3,1593541,GR_DATASET\pdfs\Marathi Language Department\202203091506405233.pdf,Downloaded,2026-07-27 21:50:13
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Marathi Vishwakosh Nirmiti Mandal for the period from 01.03.2022 to 31.08.2022.,202203091506494133,09-03-2022,1563,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203091506494133.pdf,3,1600832,GR_DATASET\pdfs\Marathi Language Department\202203091506494133.pdf,Downloaded,2026-07-27 21:50:15
Marathi Language Department,To create International Marathi Forum for various activities being organized for the preservation and promotion of Marathi language at international level and to appoint a coordinator for it,202203071657025733,07-03-2022,1572,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203071657025733.pdf,5,1609799,GR_DATASET\pdfs\Marathi Language Department\202203071657025733.pdf,Downloaded,2026-07-27 21:50:17
Marathi Language Department,Financial Assistance to Akhil Bhartiya Marathi Sahitya Sammelan Organised by Akhil Bhartiya Marathi Sahitya Mahamandal.,202203071704120233,07-03-2022,142,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203071704120233.pdf,3,145128,GR_DATASET\pdfs\Marathi Language Department\202203071704120233.pdf,Downloaded,2026-07-27 21:50:17
Marathi Language Department,To continue the system of visiting editors.,202202211525526133,21-02-2022,143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202211525526133.pdf,3,146684,GR_DATASET\pdfs\Marathi Language Department\202202211525526133.pdf,Downloaded,2026-07-27 21:50:18
Marathi Language Department,"To celebrate 27th February, birth of Senior poet V.V.Shirwadkar alias Kusumagraj as Marathi Bhasha Gaurav Din.",202202161243299033,16-02-2022,1596,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202161243299033.pdf,7,1634619,GR_DATASET\pdfs\Marathi Language Department\202202161243299033.pdf,Downloaded,2026-07-27 21:50:19
Marathi Language Department,"Establishment of State Marathi Language Committee According to the provisions of Maharashtra official Language (Amendment) Act, 2021.",202202161727505333,16-02-2022,1560,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202161727505333.pdf,4,1597921,GR_DATASET\pdfs\Marathi Language Department\202202161727505333.pdf,Downloaded,2026-07-27 21:50:21
Marathi Language Department,Extension to the Marathi certification confirmation committee for reconsideration of Marathi language certification alphabetic,202202151734388433,15-02-2022,1703,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202151734388433.pdf,2,1744332,GR_DATASET\pdfs\Marathi Language Department\202202151734388433.pdf,Downloaded,2026-07-27 21:50:22
Marathi Language Department,Declaration of Award for the Enrichment and Development of Marathi Language - 2021.,202202021653138433,02-02-2022,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202021653138433.pdf,3,153320,GR_DATASET\pdfs\Marathi Language Department\202202021653138433.pdf,Downloaded,2026-07-27 21:50:23
Marathi Language Department,Declaration of Vinda Karandikar Jeevan Gaurav Puraskar 2021 and Shri P.Bhagwat Puraskar 2021.,202202021658180133,02-02-2022,147,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202021658180133.pdf,2,150953,GR_DATASET\pdfs\Marathi Language Department\202202021658180133.pdf,Downloaded,2026-07-27 21:50:23
Marathi Language Department,Declaration of Late Yashwantrao Chavhan State Literature Awards 2020.,202202021702317233,02-02-2022,421,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202021702317233.pdf,5,431361,GR_DATASET\pdfs\Marathi Language Department\202202021702317233.pdf,Downloaded,2026-07-27 21:50:24
Marathi Language Department,Pushkache Gav Expansion,202201051042584033,04-01-2022,1725,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202201051042584033.pdf,7,1766087,GR_DATASET\pdfs\Marathi Language Department\202201051042584033.pdf,Downloaded,2026-07-27 21:50:25
Marathi Language Department,To arrange various programmes in Marathi Bhasha Savardhan Pandharwada.,202201031308353333,03-01-2022,1524,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202201031308353333.pdf,3,1560541,GR_DATASET\pdfs\Marathi Language Department\202201031308353333.pdf,Downloaded,2026-07-27 21:50:26
Marathi Language Department,Reformation of Language Advisory Committee.,202112301227259433...,30-12-2021,1343,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202112301227259433....pdf,4,1375527,GR_DATASET\pdfs\Marathi Language Department\202112301227259433....pdf,Downloaded,2026-07-27 21:50:28
Marathi Language Department,To arrange various programs during Marathi Language Fortnight.,202112221641037433,22-12-2021,350,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202112221641037433.pdf,6,358611,GR_DATASET\pdfs\Marathi Language Department\202112221641037433.pdf,Downloaded,2026-07-27 21:50:28
Marathi Language Department,"State Marathi Development Institute, Mumbai Payment of Arrears against 7th Pay Commission for the period of 01.01.2016 to 31.12.2018 to the employees of the Institution.",202111171251398833,17-11-2021,1295,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202111171251398833.pdf,5,1325857,GR_DATASET\pdfs\Marathi Language Department\202111171251398833.pdf,Downloaded,2026-07-27 21:50:29
Marathi Language Department,"Regarding the establishment of Marathi Certification Confirmation Committee for reconsideration of Marathi Language Certification, Alphabet etc.",202111151445581633,15-11-2021,1192,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202111151445581633.pdf,2,1220866,GR_DATASET\pdfs\Marathi Language Department\202111151445581633.pdf,Downloaded,2026-07-27 21:50:30
Marathi Language Department,Regarding appointment of Non- Official Members on the Regulatory Board of Rajya Marathi Vikas Sanstha.,202111021125200633,03-11-2021,1265,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202111021125200633.pdf,4,1295760,GR_DATASET\pdfs\Marathi Language Department\202111021125200633.pdf,Downloaded,2026-07-27 21:50:32
Marathi Language Department,To fix Revised Diagram of Directorate of Languages,202110291107520233,29-10-2021,1256,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202110291107520233.pdf,5,1285857,GR_DATASET\pdfs\Marathi Language Department\202110291107520233.pdf,Downloaded,2026-07-27 21:50:33
Marathi Language Department,Cancellation of the circular Dated 06.07.2021,202110291518000233,29-10-2021,1298,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202110291518000233.pdf,2,1328772,GR_DATASET\pdfs\Marathi Language Department\202110291518000233.pdf,Downloaded,2026-07-27 21:50:35
Marathi Language Department,"Regarding giving family pension and other consequential benefits to the family of Late Prakash Parshuram Jadhav, Zaduwala-Hamal, Marathi Encyclopedia Office, Vai, Dist-Satara,",202110041538419633,04-10-2021,1193,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202110041538419633.pdf,3,1222103,GR_DATASET\pdfs\Marathi Language Department\202110041538419633.pdf,Downloaded,2026-07-27 21:50:36
Marathi Language Department,"Regarding the establishment of Marathi Certification Confirmation Committee for reconsideration of Marathi Language Certification, Alphabet etc.",202109291644545433,29-09-2021,146,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109291644545433.pdf,3,149912,GR_DATASET\pdfs\Marathi Language Department\202109291644545433.pdf,Downloaded,2026-07-27 21:50:37
Marathi Language Department,Reconstruction of Adhoc Board for Marathi Language Exam.,202109291651377233,29-09-2021,138,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109291651377233.pdf,2,141279,GR_DATASET\pdfs\Marathi Language Department\202109291651377233.pdf,Downloaded,2026-07-27 21:50:37
Marathi Language Department,To give permanent extension for Ad-hoc Board.,202109201236039933,20-09-2021,1155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109201236039933.pdf,3,1183149,GR_DATASET\pdfs\Marathi Language Department\202109201236039933.pdf,Downloaded,2026-07-27 21:50:39
Marathi Language Department,"To Celebrate 15th October, Birthday of former President late Dr. A.P.J. Abdul Kalam, as Reading Inspiration Day.",202109161536505433,16-09-2021,178,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109161536505433.pdf,4,182393,GR_DATASET\pdfs\Marathi Language Department\202109161536505433.pdf,Downloaded,2026-07-27 21:50:39
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Board for Literature and Culture for the period from 01.09.2021 to 28.02.2022. (Corrigendum),202109131459569233,13-09-2021,1459,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109131459569233.pdf,2,1493630,GR_DATASET\pdfs\Marathi Language Department\202109131459569233.pdf,Downloaded,2026-07-27 21:50:41
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.09.2021 to 28.02.2022. (Corrigendum),202109131459592133,13-09-2021,1136,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109131459592133.pdf,2,1163501,GR_DATASET\pdfs\Marathi Language Department\202109131459592133.pdf,Downloaded,2026-07-27 21:50:41
Marathi Language Department,Reconstruction of Adhoc Board for Hindi Language Exam,202109091453003533,09-09-2021,1113,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109091453003533.pdf,2,1139845,GR_DATASET\pdfs\Marathi Language Department\202109091453003533.pdf,Downloaded,2026-07-27 21:50:43
Marathi Language Department,"Final Seniority List of Secretary, Group-A in the office of State Board of Production in Marathi Vishwakosh as on 01.01.2011 to 01.01.2021.",202109081154488733,08-09-2021,1163,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109081154488733.pdf,5,1190864,GR_DATASET\pdfs\Marathi Language Department\202109081154488733.pdf,Downloaded,2026-07-27 21:50:44
Marathi Language Department,"Final Seniority List of Assistant Secretary, Group-B (Gazetted) in the office of State Board of Production in Marathi Vishwakosh during 01.01.2011 to 01.01.2021.",202109081154357533,08-09-2021,1161,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109081154357533.pdf,5,1189009,GR_DATASET\pdfs\Marathi Language Department\202109081154357533.pdf,Downloaded,2026-07-27 21:50:45
Marathi Language Department,"Regarding authorization of the Director, Rajya Marathi Vikas Sanstha, Mumbai as the Coordinating Officer for the construction of the building Marathi Bhasha Bhavan Sub-Center at Airoli, Navi Mumbai.",202109061609081333,06-09-2021,1446,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109061609081333.pdf,3,1480720,GR_DATASET\pdfs\Marathi Language Department\202109061609081333.pdf,Downloaded,2026-07-27 21:50:46
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Marathi Vishwakosh Nirmiti Mandal for the period from 01.09.2021 to 28.02.2022.,202109021304098733,02-09-2021,1121,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109021304098733.pdf,3,1147776,GR_DATASET\pdfs\Marathi Language Department\202109021304098733.pdf,Downloaded,2026-07-27 21:50:47
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Board for Literature and Culture for the period from 01.09.2021 to 28.02.2022.,202109021304188133,02-09-2021,1113,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109021304188133.pdf,3,1140032,GR_DATASET\pdfs\Marathi Language Department\202109021304188133.pdf,Downloaded,2026-07-27 21:50:48
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.09.2021 to 28.02.2022.,202109021303556333,02-09-2021,1122,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109021303556333.pdf,3,1149344,GR_DATASET\pdfs\Marathi Language Department\202109021303556333.pdf,Downloaded,2026-07-27 21:50:50
Marathi Language Department,"Continuation of Additional Charge for the post of Assistant Director of Languages (Training and Establishment), Directorate of Languages, Mumbai from 01.03.2021.",202108270958567133,27-08-2021,147,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108270958567133.pdf,2,150953,GR_DATASET\pdfs\Marathi Language Department\202108270958567133.pdf,Downloaded,2026-07-27 21:50:50
Marathi Language Department,"Provisional Seniority List of Secretary, Group-A in the office of State Board of Production in Marathi Vishwakosh as on 01.01.2011 to 01.01.2021.",202108111157585733,11-08-2021,201,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108111157585733.pdf,6,205348,GR_DATASET\pdfs\Marathi Language Department\202108111157585733.pdf,Downloaded,2026-07-27 21:50:51
Marathi Language Department,Getting publicity at Government level to mobile app of Shasan Shabdkosh Bhag-1.,202108101509227733,10-08-2021,332,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108101509227733.pdf,3,339836,GR_DATASET\pdfs\Marathi Language Department\202108101509227733.pdf,Downloaded,2026-07-27 21:50:51
Marathi Language Department,"Provisional Seniority List of Assistant Secretary, Group-B in the office of State Board of Production in Marathi Vishwakosh during 01.01.2011 to 01.01.2021.",202108031436158433,03-08-2021,200,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108031436158433.pdf,6,204883,GR_DATASET\pdfs\Marathi Language Department\202108031436158433.pdf,Downloaded,2026-07-27 21:50:52
Marathi Language Department,Shatabdi Year of Prabodhan pakshik.,202108031555476233,03-08-2021,518,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108031555476233.pdf,3,530767,GR_DATASET\pdfs\Marathi Language Department\202108031555476233.pdf,Downloaded,2026-07-27 21:50:53
Marathi Language Department,"Approval for additional charge of Secratary, Maharashtra State Vishwakosh Nirmiti Mandal.",202108021244473733,02-08-2021,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108021244473733.pdf,2,153258,GR_DATASET\pdfs\Marathi Language Department\202108021244473733.pdf,Downloaded,2026-07-27 21:50:54
Marathi Language Department,"Entrusting the Additional Charge of Regional Assistant Director of Languages, Regional Office, New Mumbai from 27.05.2021 for six months.",202107301325016333,30-07-2021,148,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107301325016333.pdf,2,151124,GR_DATASET\pdfs\Marathi Language Department\202107301325016333.pdf,Downloaded,2026-07-27 21:50:54
Marathi Language Department,"Continuation of Additional Charge beyond 27.05.2021 for the post of Assistant Director of Languages (Translation and Terminology) Director of Languages, Mumbai.",202107301226047033,30-07-2021,147,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107301226047033.pdf,2,150567,GR_DATASET\pdfs\Marathi Language Department\202107301226047033.pdf,Downloaded,2026-07-27 21:50:55
Marathi Language Department,Regarding consolidation of two contract assistant posts sanctioned for administrative work of Dnyana Mandal in Maharashtra State Marathi Vishwakosh Nirmiti Mandal and their conversion into one computer officer post.,202107281552298733,28-07-2021,210,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107281552298733.pdf,3,215392,GR_DATASET\pdfs\Marathi Language Department\202107281552298733.pdf,Downloaded,2026-07-27 21:50:56
Marathi Language Department,Reformation of Marathi Vishwakosh Nirmiti Mandal.,202107081533576633,08-07-2021,1163,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107081533576633.pdf,2,1190878,GR_DATASET\pdfs\Marathi Language Department\202107081533576633.pdf,Downloaded,2026-07-27 21:50:57
Marathi Language Department,"Final Seniority List of Assistant Secretary, Group-B in the office of State Board of Production in Marathi Vishwakosh during 1.1.2001 to 1.1.2010.",202107051443238633,05-07-2021,97,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107051443238633.pdf,3,99652,GR_DATASET\pdfs\Marathi Language Department\202107051443238633.pdf,Downloaded,2026-07-27 21:50:57
Marathi Language Department,Continuation of Additional Charge for Director of Languages beyond 01.04.2021.,202107021222353233,02-07-2021,91,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107021222353233.pdf,2,92857,GR_DATASET\pdfs\Marathi Language Department\202107021222353233.pdf,Downloaded,2026-07-27 21:50:58
Marathi Language Department,"Promotion Order for the post of Assistant Director of Languages (Training and Establishment), Group-B in the office of Directorate of Languages.",202106161122368233,16-06-2021,104,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202106161122368233.pdf,2,106049,GR_DATASET\pdfs\Marathi Language Department\202106161122368233.pdf,Downloaded,2026-07-27 21:50:59
Marathi Language Department,"Reorganisation of the Committee for reviewing the eligibility to continue in Government service after completion of 50/55 years of age or that of 30 years of qualifying service of Group B (Non Gazetted), Group C and Group D employees in Maharashtra State Board of Literature and Culture.",202106011241301633,01-06-2021,380,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202106011241301633.pdf,2,389498,GR_DATASET\pdfs\Marathi Language Department\202106011241301633.pdf,Downloaded,2026-07-27 21:50:59
Marathi Language Department,Simplification of Shasan Vyavhar Kosh,202105271648133233,31-05-2021,662,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105271648133233.pdf,3,677395,GR_DATASET\pdfs\Marathi Language Department\202105271648133233.pdf,Downloaded,2026-07-27 21:51:00
Marathi Language Department,Reorganisation of Pay-Scale of Dy. Director and Senior Research Assistant in Rajya Marathi Vikas Sanstha,202105311124082533,31-05-2021,184,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105311124082533.pdf,2,188749,GR_DATASET\pdfs\Marathi Language Department\202105311124082533.pdf,Downloaded,2026-07-27 21:51:01
Marathi Language Department,Reformation of Marathi Vishwakosh Nirmiti Mandal.,202105271503243033,27-05-2021,213,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105271503243033.pdf,3,218404,GR_DATASET\pdfs\Marathi Language Department\202105271503243033.pdf,Downloaded,2026-07-27 21:51:02
Marathi Language Department,Reconstruction of Maharashtra State Board of Literature and Culture.,202105241115474433,27-05-2021,176,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105241115474433.pdf,3,180700,GR_DATASET\pdfs\Marathi Language Department\202105241115474433.pdf,Downloaded,2026-07-27 21:51:02
Marathi Language Department,"Regarding approval of new head of account for the Pustakanche Gaon state scheme through State Marathi Vikas Sanstha, Mumbai.",202105191106306733,19-05-2021,795,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105191106306733.pdf,2,814209,GR_DATASET\pdfs\Marathi Language Department\202105191106306733.pdf,Downloaded,2026-07-27 21:51:03
Marathi Language Department,"To give new administrative approval to built Marathi Bhasha Bhavan Sub-Center at Airoli, Navi Mumbai for various Programmes/Projects under Marathi Language Department.",202105031208071933,03-05-2021,2078,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202105031208071933.pdf,7,2127997,GR_DATASET\pdfs\Marathi Language Department\202105031208071933.pdf,Downloaded,2026-07-27 21:51:05
Marathi Language Department,To establish private translators panel to translate English documents into Marathi language and vice versa,202103221835086133,22-03-2021,653,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103221835086133.pdf,6,669160,GR_DATASET\pdfs\Marathi Language Department\202103221835086133.pdf,Downloaded,2026-07-27 21:51:06
Marathi Language Department,Over 50-55 years of age / eligible Regarding reviewing the services of government officers / employees after 30 years of service.,202103171739290733,18-03-2021,133,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103171739290733.pdf,2,136447,GR_DATASET\pdfs\Marathi Language Department\202103171739290733.pdf,Downloaded,2026-07-27 21:51:06
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Board for Literature and Culture for the period from 01.03.2021 to 31.08.2021.,202103181509568833,18-03-2021,138,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103181509568833.pdf,3,141164,GR_DATASET\pdfs\Marathi Language Department\202103181509568833.pdf,Downloaded,2026-07-27 21:51:07
Marathi Language Department,Provisional Seniority List for the Officers in the cadre of Deputy Director of Languages (Translation and Terminology) in the Directorate of Languages for 01.01.2019 to 01.01.2021.,202103081706369333,09-03-2021,232,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103081706369333.pdf,5,237488,GR_DATASET\pdfs\Marathi Language Department\202103081706369333.pdf,Downloaded,2026-07-27 21:51:08
Marathi Language Department,Provisional Seniority List for the Officers in the cadre of Deputy Director of Languages (Legal) in the Directorate of Languages for 01.01.2019 to 01.01.2021.,202103081706534133,09-03-2021,237,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103081706534133.pdf,6,243158,GR_DATASET\pdfs\Marathi Language Department\202103081706534133.pdf,Downloaded,2026-07-27 21:51:09
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Marathi Vishwakosh Nirmiti Mandal for the period from 01.03.2021 to 31.08.2021.,202103081253110333,08-03-2021,471,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103081253110333.pdf,3,482419,GR_DATASET\pdfs\Marathi Language Department\202103081253110333.pdf,Downloaded,2026-07-27 21:51:09
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.03.2021 to 31.08.2021.,202103081252542033,08-03-2021,160,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103081252542033.pdf,3,163811,GR_DATASET\pdfs\Marathi Language Department\202103081252542033.pdf,Downloaded,2026-07-27 21:51:10
Marathi Language Department,"Reorganisation of the Committee for reviewing the eligibility to continue in Government service after completion of 50/55 years of age or that of 30 years of qualifying service of Group B (Non Gazetted), Group C and Group D employees in Maharashtra State Marathi Vishwakosh Nirmiti Mandal",202103041537534033,04-03-2021,144,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103041537534033.pdf,2,147089,GR_DATASET\pdfs\Marathi Language Department\202103041537534033.pdf,Downloaded,2026-07-27 21:51:11
Marathi Language Department,Upgrading of one post of Steno Typist cadre in Directorate of Languages to Lower Grade Stenographer.,202103021444238033,02-03-2021,213,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202103021444238033.pdf,2,217885,GR_DATASET\pdfs\Marathi Language Department\202103021444238033.pdf,Downloaded,2026-07-27 21:51:11
Marathi Language Department,Pronunciation of Award for the Enrichment and Development of Marathi Language.,202102221512250633,26-02-2021,166,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102221512250633.pdf,2,169644,GR_DATASET\pdfs\Marathi Language Department\202102221512250633.pdf,Downloaded,2026-07-27 21:51:12
Marathi Language Department,To declare Award for the Enrichment and Development of Marathi Language - 2020.,202102261328344433,26-02-2021,423,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102261328344433.pdf,2,433464,GR_DATASET\pdfs\Marathi Language Department\202102261328344433.pdf,Downloaded,2026-07-27 21:51:13
Marathi Language Department,"Identifying the posts for the person with disability in Group-A to Group-D in the Allied offices under the purview of Marathi Language Department in accordance with The Right to Person with disability Act, 2016.",202102231649429533,23-02-2021,320,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102231649429533.pdf,22,327670,GR_DATASET\pdfs\Marathi Language Department\202102231649429533.pdf,Downloaded,2026-07-27 21:51:14
Marathi Language Department,"As per the Rights of Persons with Disabilities Act 2016, for ensuring posts in the government service for persons with disabilities for the posts of Group-D in the establishment of the Marathi Language Department, Mantralaya, Mumbai",202102171113557533,17-02-2021,303,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102171113557533.pdf,3,310388,GR_DATASET\pdfs\Marathi Language Department\202102171113557533.pdf,Downloaded,2026-07-27 21:51:14
Marathi Language Department,"To celebrate 27th February, birthday of Senior poet V.V. Shirwadkar Alias Kusumagraj as Marathi Bhasha Gaurav Din.",202102101131545933,11-02-2021,521,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102101131545933.pdf,6,533916,GR_DATASET\pdfs\Marathi Language Department\202102101131545933.pdf,Downloaded,2026-07-27 21:51:15
Marathi Language Department,To declare Vinda Karandikar Jeevan Gaurav Puraskar 2020 and Shri P.Bhagwat Puraskar 2020.,202102111159169933,11-02-2021,474,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102111159169933.pdf,2,485689,GR_DATASET\pdfs\Marathi Language Department\202102111159169933.pdf,Downloaded,2026-07-27 21:51:16
Marathi Language Department,Extension to the committee formed for improvement in Maharashtra Rajbhasha Adhiniyam 1964.,202102031638568233,03-02-2021,2090,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202102031638568233.pdf,2,2140597,GR_DATASET\pdfs\Marathi Language Department\202102031638568233.pdf,Downloaded,2026-07-27 21:51:17
Marathi Language Department,"Entrusting the Additional Charge of Regional Assistant Director of Languages, Regional Office, New Mumbai from 27.05.2020 for one year.",202101291657440833,29-01-2021,115,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101291657440833.pdf,2,117938,GR_DATASET\pdfs\Marathi Language Department\202101291657440833.pdf,Downloaded,2026-07-27 21:51:18
Marathi Language Department,Declaration of Late Yashwantrao Chavhan State Literature Awards 2019.,202101281230200733,28-01-2021,589,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101281230200733.pdf,7,603413,GR_DATASET\pdfs\Marathi Language Department\202101281230200733.pdf,Downloaded,2026-07-27 21:51:19
Marathi Language Department,Upgradation of Deputy Secretary to the posts of joint Secretary,202101271455449733,27-01-2021,192,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202101271455449733.pdf,2,196592,GR_DATASET\pdfs\Marathi Language Department\202101271455449733.pdf,Downloaded,2026-07-27 21:51:20
