Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Minorities Development Department,"Administrative approval for the construction of 100-bed sub-district hospital under the Pradhanmantri Jan Vikas Karyakram (PMJVK) at Hingoli, in Gat no.90, 91,92 Dist. Hingoli : Corrigendum",202208031510560014,29-07-2022,133,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202208031510560014.pdf,1,136570,GR_DATASET\pdfs\Minorities Development Department\202208031510560014.pdf,Downloaded,2026-07-27 22:57:07
Minorities Development Department,Release Grant for ITI 2nd and 3rd Shift.,202207281506521014,28-07-2022,183,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207281506521014.pdf,4,187834,GR_DATASET\pdfs\Minorities Development Department\202207281506521014.pdf,Downloaded,2026-07-27 22:57:08
Minorities Development Department,To Disburse the grant of Salary to the Maharashtra State Minority Commission for the month of July-2022 to September-2022,202207271602538814,27-07-2022,190,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207271602538814.pdf,3,195032,GR_DATASET\pdfs\Minorities Development Department\202207271602538814.pdf,Downloaded,2026-07-27 22:57:09
Minorities Development Department,Administrative Approval for purchase of Computers and Printers to the office of Maharashtra State Waqf Tribunal,202207271647480714,27-07-2022,244,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207271647480714.pdf,3,250324,GR_DATASET\pdfs\Minorities Development Department\202207271647480714.pdf,Downloaded,2026-07-27 22:57:10
Minorities Development Department,Regarding the deposit of the central funds disbursed by the central government under the Centrally Sponsored Pradhan Mantri Jan Vikas Karykram before 31st March 2022 and the funds to be disbursed from the states share in the Single Nodal Account on the PFMS system of the scheme.,202207191513138514,19-07-2022,450,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207191513138514.pdf,4,460393,GR_DATASET\pdfs\Minorities Development Department\202207191513138514.pdf,Downloaded,2026-07-27 22:57:11
Minorities Development Department,Regarding the transfer of the central funds disbursed by the central government before 31 March 2022 under Centrally Sponsored Pradhanmantri Jan Vikas Programme and fund from State share in the Single Nodal Account on the PFMS System.,202207181805599214,18-07-2022,500,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207181805599214.pdf,4,512337,GR_DATASET\pdfs\Minorities Development Department\202207181805599214.pdf,Downloaded,2026-07-27 22:57:12
Minorities Development Department,Release Grant for second shift in Polytechnic.,202207131452250414,13-07-2022,208,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207131452250414.pdf,4,212790,GR_DATASET\pdfs\Minorities Development Department\202207131452250414.pdf,Downloaded,2026-07-27 22:57:13
Minorities Development Department,Corrigendum Rural Development Scheme for Minority Area 2021-22.,202206291649162314,29-06-2022,650,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206291649162314.pdf,2,665514,GR_DATASET\pdfs\Minorities Development Department\202206291649162314.pdf,Downloaded,2026-07-27 22:57:15
Minorities Development Department,Corrigendum- Rural Development Scheme for Minority Area 2021-22.,202206291732060214,29-06-2022,168,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206291732060214.pdf,2,172416,GR_DATASET\pdfs\Minorities Development Department\202206291732060214.pdf,Downloaded,2026-07-27 22:57:15
Minorities Development Department,Corrigendum Urban Development Scheme for Minority Area 2021-22.,202206291737431714,29-06-2022,643,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206291737431714.pdf,2,658378,GR_DATASET\pdfs\Minorities Development Department\202206291737431714.pdf,Downloaded,2026-07-27 22:57:17
Minorities Development Department,"Administrative approval for the construction of 100- bed sub-district hospital under the Pradhanmantri Jan Vikas Karyakram (PMJVK) at Pusad, Dist. Yawatmal : Corrigendum",202208031503332314,29-06-2022,133,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202208031503332314.pdf,1,135779,GR_DATASET\pdfs\Minorities Development Department\202208031503332314.pdf,Downloaded,2026-07-27 22:57:18
Minorities Development Department,Sanctioned of grant release of Maharashtra State Urdu Sahitya Academy office expenses for the year 2022-23.,202206281308249714,28-06-2022,135,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206281308249714.pdf,2,137780,GR_DATASET\pdfs\Minorities Development Department\202206281308249714.pdf,Downloaded,2026-07-27 22:57:18
Minorities Development Department,Sanctioned of administrative approval Maharashtra State Urdu Sahitya Academy office expenses grant for the year 2022-23.,202206281311579314,28-06-2022,144,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206281311579314.pdf,2,147013,GR_DATASET\pdfs\Minorities Development Department\202206281311579314.pdf,Downloaded,2026-07-27 22:57:19
Minorities Development Department,Corrigendum Rural Development Scheme for Minority Area 2021-22.,202206271514149514,27-06-2022,332,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206271514149514.pdf,3,339781,GR_DATASET\pdfs\Minorities Development Department\202206271514149514.pdf,Downloaded,2026-07-27 22:57:20
Minorities Development Department,Corrigendum Urban Development Scheme for Minority Area 2021-22.,202206271524554514,27-06-2022,145,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206271524554514.pdf,3,148489,GR_DATASET\pdfs\Minorities Development Department\202206271524554514.pdf,Downloaded,2026-07-27 22:57:21
Minorities Development Department,Cancellation of appointment of Shri Anees Shaikh as Chief Executive Officer of Maharashtra State Board of Wakf.,202206271735332014...,27-06-2022,138,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206271735332014....pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202206271735332014....pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206271735332014....pdf,2026-07-27 22:57:21
Minorities Development Department,Release of funds for scholarships for students of Minority Communities pursuing higher and Professional Courses and all courses after XIIth Class.,202206231518090314,24-06-2022,174,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206231518090314.pdf,3,177749,GR_DATASET\pdfs\Minorities Development Department\202206231518090314.pdf,Downloaded,2026-07-27 22:57:22
Minorities Development Department,To release remaining funds for development works under PMJVK (formerly MsDP) to Jalna city in Jalna District.,202206241214535714,24-06-2022,267,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206241214535714.pdf,4,273510,GR_DATASET\pdfs\Minorities Development Department\202206241214535714.pdf,Downloaded,2026-07-27 22:57:23
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202206211133017914,21-06-2022,348,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206211133017914.pdf,3,356824,GR_DATASET\pdfs\Minorities Development Department\202206211133017914.pdf,Downloaded,2026-07-27 22:57:24
Minorities Development Department,Grant distribution for Minority Girls hostel for the year 2022-23,202206201542546314,20-06-2022,161,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206201542546314.pdf,4,164904,GR_DATASET\pdfs\Minorities Development Department\202206201542546314.pdf,Downloaded,2026-07-27 22:57:25
Minorities Development Department,"Regarding distribution of funds for the construction of Haj House, Aurangabad. year 2022-2023",202206201645191314...,20-06-2022,251,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206201645191314....pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202206201645191314....pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206201645191314....pdf,2026-07-27 22:57:25
Minorities Development Department,Regarding distribution of remaining third phase grant for construction of Sadbhav Mandap at Parbhani town in Parbhani district under Centrally Sponsored Pradhanmantri Jan Vikas Karykram (PMJVK). For the year Year 2022-23.,202206141451172514,14-06-2022,262,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206141451172514.pdf,4,268764,GR_DATASET\pdfs\Minorities Development Department\202206141451172514.pdf,Downloaded,2026-07-27 22:57:26
Minorities Development Department,Corrigendum- Rural Development Scheme for Minority Area 2021-22.,202206141550211314,14-06-2022,361,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206141550211314.pdf,7,369598,GR_DATASET\pdfs\Minorities Development Department\202206141550211314.pdf,Downloaded,2026-07-27 22:57:27
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202206141552437014,14-06-2022,319,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206141552437014.pdf,2,326148,GR_DATASET\pdfs\Minorities Development Department\202206141552437014.pdf,Downloaded,2026-07-27 22:57:28
Minorities Development Department,Starting New Budget head to Hostel for Minority Students Scheme.,202206091616319514....,09-06-2022,184,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206091616319514.....pdf,2,189213,GR_DATASET\pdfs\Minorities Development Department\202206091616319514.....pdf,Downloaded,2026-07-27 22:57:29
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2022-2023.,202206071529405114,07-06-2022,143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206071529405114.pdf,2,146199,GR_DATASET\pdfs\Minorities Development Department\202206071529405114.pdf,Downloaded,2026-07-27 22:57:29
Minorities Development Department,Corrigendum- Rural Development Scheme for Minority Area 2021-22.,202206061305460514,06-06-2022,608,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206061305460514.pdf,2,622540,GR_DATASET\pdfs\Minorities Development Department\202206061305460514.pdf,Downloaded,2026-07-27 22:57:31
Minorities Development Department,Corrigendum- Rural Development Scheme for Minority Area 2021-22.,202206061318569314,06-06-2022,174,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206061318569314.pdf,5,178115,GR_DATASET\pdfs\Minorities Development Department\202206061318569314.pdf,Downloaded,2026-07-27 22:57:31
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202206061325359414,06-06-2022,328,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206061325359414.pdf,3,336074,GR_DATASET\pdfs\Minorities Development Department\202206061325359414.pdf,Downloaded,2026-07-27 22:57:32
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2021-2022.,202205301715152414,30-05-2022,228,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205301715152414.pdf,3,233889,GR_DATASET\pdfs\Minorities Development Department\202205301715152414.pdf,Downloaded,2026-07-27 22:57:33
Minorities Development Department,Corrigendum - To disburse Grant to Urban Areas Development Scheme 2021-22.,202205271519139414,27-05-2022,139,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205271519139414.pdf,2,142070,GR_DATASET\pdfs\Minorities Development Department\202205271519139414.pdf,Downloaded,2026-07-27 22:57:34
Minorities Development Department,Release Non-Salary grant to Minority Commission for the year 2022-23.,202205231722422014,23-05-2022,329,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205231722422014.pdf,3,336782,GR_DATASET\pdfs\Minorities Development Department\202205231722422014.pdf,Downloaded,2026-07-27 22:57:35
Minorities Development Department,Corrigendum- Rural Development Scheme for Minority Area 2021-22.,202205201205214314,20-05-2022,328,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205201205214314.pdf,3,335383,GR_DATASET\pdfs\Minorities Development Department\202205201205214314.pdf,Downloaded,2026-07-27 22:57:36
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202205201212583814,20-05-2022,318,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205201212583814.pdf,2,325544,GR_DATASET\pdfs\Minorities Development Department\202205201212583814.pdf,Downloaded,2026-07-27 22:57:37
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202205201220034614,20-05-2022,321,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205201220034614.pdf,2,328361,GR_DATASET\pdfs\Minorities Development Department\202205201220034614.pdf,Downloaded,2026-07-27 22:57:38
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202205201220381214,20-05-2022,319,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205201220381214.pdf,2,326470,GR_DATASET\pdfs\Minorities Development Department\202205201220381214.pdf,Downloaded,2026-07-27 22:57:39
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202205201229302814,20-05-2022,391,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205201229302814.pdf,2,400367,GR_DATASET\pdfs\Minorities Development Department\202205201229302814.pdf,Downloaded,2026-07-27 22:57:39
Minorities Development Department,Release of funds for scholarships for students of Minority Communities pursuing Higher and Professional Courses and all courses after XIIth Class.,202205171312006614,17-05-2022,148,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205171312006614.pdf,3,151491,GR_DATASET\pdfs\Minorities Development Department\202205171312006614.pdf,Downloaded,2026-07-27 22:57:40
Minorities Development Department,"Grants for the provision of basic facilities in religious minority student majority government approved private aided / unaided / permanent unaided schools, junior colleges, industrial training institutes, municipal / municipal schools and schools for the disabled. Regarding the distribution of funds from the provision.",202205171312123914,17-05-2022,313,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205171312123914.pdf,19,320572,GR_DATASET\pdfs\Minorities Development Department\202205171312123914.pdf,Downloaded,2026-07-27 22:57:41
Minorities Development Department,Regarding distribution of grants from the budget provision of 2022-23 to eligible madrasas for the year 2021-22 under Dr. Zakir Hussain Madrasa Modernization Scheme.,202205171312217414,17-05-2022,229,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205171312217414.pdf,12,235003,GR_DATASET\pdfs\Minorities Development Department\202205171312217414.pdf,Downloaded,2026-07-27 22:57:42
Minorities Development Department,Administrative Approval for purchase of Computers and Printers to the office of Maharashtra State Waqf Tribunal,202205131550319114,13-05-2022,243,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205131550319114.pdf,3,248845,GR_DATASET\pdfs\Minorities Development Department\202205131550319114.pdf,Downloaded,2026-07-27 22:57:43
Minorities Development Department,Corrigendum- Fixing of revised diagram for Maharashtra State Board of Waqf.,202205131551399014,13-05-2022,137,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205131551399014.pdf,2,139778,GR_DATASET\pdfs\Minorities Development Department\202205131551399014.pdf,Downloaded,2026-07-27 22:57:44
Minorities Development Department,Disburse grant for polytechnic second shift,202206271154584514,09-05-2022,127,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206271154584514.pdf,4,130139,GR_DATASET\pdfs\Minorities Development Department\202206271154584514.pdf,Downloaded,2026-07-27 22:57:44
Minorities Development Department,Administrative approval for furniture and compound wall to Minority girls Hostel,202206171534069614,06-05-2022,338,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206171534069614.pdf,4,345824,GR_DATASET\pdfs\Minorities Development Department\202206171534069614.pdf,Downloaded,2026-07-27 22:57:45
Minorities Development Department,To Disburse the grant of Salary to the Maharashtra State Minority Commission for the month of April-2022 to June-2022,202205061155211714,06-05-2022,151,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205061155211714.pdf,3,154710,GR_DATASET\pdfs\Minorities Development Department\202205061155211714.pdf,Downloaded,2026-07-27 22:57:46
Minorities Development Department,Policy regarding contraction of urdu ghars in the State of Maharashtra,202205061451328214,06-05-2022,207,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205061451328214.pdf,3,211820,GR_DATASET\pdfs\Minorities Development Department\202205061451328214.pdf,Downloaded,2026-07-27 22:57:47
Minorities Development Department,Disburse grant for ITI Second and Third Shift.,202206271140142514,29-04-2022,162,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206271140142514.pdf,4,166077,GR_DATASET\pdfs\Minorities Development Department\202206271140142514.pdf,Downloaded,2026-07-27 22:57:48
Minorities Development Department,"Administrative approval for construction of 100-beded Sub- District Hospital at Akot, District Akola, under the Pradhanmantri Jan Vikas Karykram (PMJVK).",202204271100424114,26-04-2022,165,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204271100424114.pdf,5,169329,GR_DATASET\pdfs\Minorities Development Department\202204271100424114.pdf,Downloaded,2026-07-27 22:57:48
Minorities Development Department,"Administrative approval for construction of 100 beded sub-district hospital Mauja Shivapur at Akola, under the Pradhanmantri Jan Vikas Karykram (PMJVK).",202204271103410414,26-04-2022,166,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204271103410414.pdf,5,170487,GR_DATASET\pdfs\Minorities Development Department\202204271103410414.pdf,Downloaded,2026-07-27 22:57:49
Minorities Development Department,"Administrative approval for construction of 50 beded sub-district hospital at Anjangaon Surji, District Amravati under the Pradhanmantri Jan Vikas Karykram (PMJVK).",202204271105595914,26-04-2022,396,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204271105595914.pdf,5,406014,GR_DATASET\pdfs\Minorities Development Department\202204271105595914.pdf,Downloaded,2026-07-27 22:57:50
Minorities Development Department,"Regarding administrative approval for the construction of 50-beded sub-district hospital at Pusad, district Yavatmal, under the Pradhanmantri Jan Vikas Karykram (PMJVK).",202204271109554714,26-04-2022,215,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204271109554714.pdf,5,220517,GR_DATASET\pdfs\Minorities Development Department\202204271109554714.pdf,Downloaded,2026-07-27 22:57:51
Minorities Development Department,"Administrative approval for construction of new 100 beded womens hospital in Sarve No. 90, 91, 92 at Hingoli, Hingoli, under PMJVK,",202204221539243514...,22-04-2022,864,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204221539243514....pdf,5,885279,GR_DATASET\pdfs\Minorities Development Department\202204221539243514....pdf,Downloaded,2026-07-27 22:57:52
Minorities Development Department,"Administrative approval for the construction of a new 200 beded hospital at Achalpur, Amravati, under the Pradhamantri Jan Vikas Karkram (PMJVK).",202204221543429514,22-04-2022,636,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204221543429514.pdf,6,651272,GR_DATASET\pdfs\Minorities Development Department\202204221543429514.pdf,Downloaded,2026-07-27 22:57:53
Minorities Development Department,"Regarding providing third approved administrative approval for the revised cost of construction of Haj House, Aurangabad building.",202204121518557014,12-04-2022,162,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204121518557014.pdf,4,165581,GR_DATASET\pdfs\Minorities Development Department\202204121518557014.pdf,Downloaded,2026-07-27 22:57:54
Minorities Development Department,Corrigendum- Rural Development Scheme for Minority Area. 2021-22,202204121601451514,12-04-2022,141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204121601451514.pdf,2,144363,GR_DATASET\pdfs\Minorities Development Department\202204121601451514.pdf,Downloaded,2026-07-27 22:57:55
Minorities Development Department,"To disburse the grant of salary to the Maharashtra State Minority Commission for the Month of March, 2022.",202204111117068114,11-04-2022,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204111117068114.pdf,3,153435,GR_DATASET\pdfs\Minorities Development Department\202204111117068114.pdf,Downloaded,2026-07-27 22:57:55
Minorities Development Department,"Regarding distribution of grants to the office of Maharashtra State Waqf Tribunal, Aurangabad in the financial year 2022-23.",202204111605399114,11-04-2022,256,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204111605399114.pdf,2,262303,GR_DATASET\pdfs\Minorities Development Department\202204111605399114.pdf,Downloaded,2026-07-27 22:57:56
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2022-2023.,202204111754150114,11-04-2022,271,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204111754150114.pdf,2,277145,GR_DATASET\pdfs\Minorities Development Department\202204111754150114.pdf,Downloaded,2026-07-27 22:57:58
Minorities Development Department,Regarding distribution of grants for creation of new website and Case Information Management System through National Informatics Center (NIC) for Maharashtra State Waqf Tribunal.,202203311157077814,31-03-2022,278,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311157077814.pdf,2,284707,GR_DATASET\pdfs\Minorities Development Department\202203311157077814.pdf,Downloaded,2026-07-27 22:57:58
Minorities Development Department,To disburse grant to Rural Area Development Scheme 2021-22.,202203311132283614,31-03-2022,920,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311132283614.pdf,99,942022,GR_DATASET\pdfs\Minorities Development Department\202203311132283614.pdf,Downloaded,2026-07-27 22:58:00
Minorities Development Department,"Regarding release of grant for construction of Sadbhav Mandap at Village Dhanegaon, Block Nanded, in Nanded District Under Centrally Sponsored Pradhanmantri Jan Vikas Karaykram ( Center and State Share) for Year 2021-22",202203311607468714,31-03-2022,670,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311607468714.pdf,4,686048,GR_DATASET\pdfs\Minorities Development Department\202203311607468714.pdf,Downloaded,2026-07-27 22:58:01
Minorities Development Department,"Regarding release of grant for construction of Sadbhav Mandap at Municipal Corporation , Nanded- Wagahala in Nanded District Under Centrally Sponsored Pradhanmantri Jan Vikas Karaykram ( Center and State Share) for Year 2021-22",202203311611577214,31-03-2022,269,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311611577214.pdf,4,275904,GR_DATASET\pdfs\Minorities Development Department\202203311611577214.pdf,Downloaded,2026-07-27 22:58:02
Minorities Development Department,To Disburse grant to Urban Area Development Scheme 2021-22.,202203311132465314,31-03-2022,355,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311132465314.pdf,43,363060,GR_DATASET\pdfs\Minorities Development Department\202203311132465314.pdf,Downloaded,2026-07-27 22:58:03
Minorities Development Department,"Re-appropriation of budgetary provision for the financial year 2021-2022 Demand No. ZE-01 Major Head (2053 1258), Wakf Tribunal Establishment.",202203312024583714,31-03-2022,562,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203312024583714.pdf,4,575692,GR_DATASET\pdfs\Minorities Development Department\202203312024583714.pdf,Downloaded,2026-07-27 22:58:04
Minorities Development Department,"Reappropriation of grants to Maharashtra State Waqf Tribunal, Aurangabad for the purpose of 10-Contract Services, 11-Domestic Travel Expenses, 14-Lease and Tax for the year 2021-22.",202203311919426014,31-03-2022,188,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311919426014.pdf,3,192328,GR_DATASET\pdfs\Minorities Development Department\202203311919426014.pdf,Downloaded,2026-07-27 22:58:05
Minorities Development Department,"Grant release to Minority Commission of Research, Training and Publicity of schemes for minorities.",202203312034463114,31-03-2022,318,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203312034463114.pdf,3,325532,GR_DATASET\pdfs\Minorities Development Department\202203312034463114.pdf,Downloaded,2026-07-27 22:58:06
Minorities Development Department,"National Minority Development and Finance Corporation, New Delhi.Share capital for the year 2021-22. Regarding distribution of contributions. .",202203312054586314,31-03-2022,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203312054586314.pdf,3,153469,GR_DATASET\pdfs\Minorities Development Department\202203312054586314.pdf,Downloaded,2026-07-27 22:58:07
Minorities Development Department,Release of funds for scholarships for students of Minority Communities pursuing higher and Professional Courses and all courses after XIIth Class.,202203312022316714,31-03-2022,149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203312022316714.pdf,3,152560,GR_DATASET\pdfs\Minorities Development Department\202203312022316714.pdf,Downloaded,2026-07-27 22:58:08
Minorities Development Department,"Distribution of grants under the grant scheme for providing basic facilities in religious minority student majority government approved private aided / unaided / permanent unaided schools, junior colleges, industrial training institutes, municipal / municipal schools and schools for the disabled in the year 2021-22.",202203312023153214,31-03-2022,411,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203312023153214.pdf,33,421043,GR_DATASET\pdfs\Minorities Development Department\202203312023153214.pdf,Downloaded,2026-07-27 22:58:09
Minorities Development Department,To distribute grants for the year 2021-22 under Dr. Zakir Hussain Madrasa Modernization Scheme.,202203312023013114,31-03-2022,297,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203312023013114.pdf,22,304623,GR_DATASET\pdfs\Minorities Development Department\202203312023013114.pdf,Downloaded,2026-07-27 22:58:10
Minorities Development Department,Grant Release for Hostel Management.,202203301249172314,30-03-2022,203,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203301249172314.pdf,4,207944,GR_DATASET\pdfs\Minorities Development Department\202203301249172314.pdf,Downloaded,2026-07-27 22:58:10
Minorities Development Department,Regarding distribution of remaining funds under Center plus State for implementation of SmartClass project in minority areas under Centrally Sponsored Pradhanmantri Jan Vikas Karykram (PMJVK).,202203301819201114,30-03-2022,365,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203301819201114.pdf,5,374075,GR_DATASET\pdfs\Minorities Development Department\202203301819201114.pdf,Downloaded,2026-07-27 22:58:11
Minorities Development Department,"Re-appropriation of budgetary provision for the financial year 2021-2022 Demand No.ZE-01 Major Head 20525125, Secretariat, General Services (Committed) (Voted).",202203301827096714,30-03-2022,648,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203301827096714.pdf,4,663581,GR_DATASET\pdfs\Minorities Development Department\202203301827096714.pdf,Downloaded,2026-07-27 22:58:13
Minorities Development Department,Grant Release for Muktainagar Polytechnic.,202203301851240214,30-03-2022,328,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203301851240214.pdf,4,335600,GR_DATASET\pdfs\Minorities Development Department\202203301851240214.pdf,Downloaded,2026-07-27 22:58:14
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202203301851223314,30-03-2022,318,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203301851223314.pdf,2,325388,GR_DATASET\pdfs\Minorities Development Department\202203301851223314.pdf,Downloaded,2026-07-27 22:58:15
Minorities Development Department,Corrigendum- Urban Development Scheme for Minority Area 2021-22.,202203301857079714,30-03-2022,316,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203301857079714.pdf,2,323825,GR_DATASET\pdfs\Minorities Development Department\202203301857079714.pdf,Downloaded,2026-07-27 22:58:15
Minorities Development Department,Release of Grant for Construction of Study Centre at Jalna City in Jalna District under Pradhanmantri Jan Vikas Karyakram (PMJVK),202203311037049114,30-03-2022,608,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311037049114.pdf,4,623058,GR_DATASET\pdfs\Minorities Development Department\202203311037049114.pdf,Downloaded,2026-07-27 22:58:17
Minorities Development Department,"Administrative approval for the construction of Study Center at Jalna city, Jalna city, under the Pradhanmantri Jan Vikas Karyakram (PMJVK).",202203311043581614,30-03-2022,514,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311043581614.pdf,4,526063,GR_DATASET\pdfs\Minorities Development Department\202203311043581614.pdf,Downloaded,2026-07-27 22:58:18
Minorities Development Department,"Special Leave Petition No.32129 to 32131/2011 before the Hon. Supreme Court of India regarding the payment of professional fees of Adv. Kapil Sibal, Special Counsel appointed to represent the government in the case",202203291105101414.....,29-03-2022,210,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203291105101414......pdf,3,215998,GR_DATASET\pdfs\Minorities Development Department\202203291105101414......pdf,Downloaded,2026-07-27 22:58:19
