Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Housing Department,Regarding the implementation of the Dharavi Redevelopment Project through a newly revised global tendering process with additional concession to the project with the mentioned terms and conditions for the transfer of Railway Land under the special purpose company model.,202209281331490209....,28-09-2022,1177,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209281331490209.....pdf,0,0,GR_DATASET\pdfs\Housing Department\202209281331490209.....pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209281331490209.....pdf,2026-07-27 21:36:46
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161454402209,15-09-2022,1378,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161454402209.pdf,2,1411186,GR_DATASET\pdfs\Housing Department\202209161454402209.pdf,Downloaded,2026-07-27 21:36:47
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161455510309,15-09-2022,135,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161455510309.pdf,2,138401,GR_DATASET\pdfs\Housing Department\202209161455510309.pdf,Downloaded,2026-07-27 21:36:48
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161458292809,15-09-2022,1378,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161458292809.pdf,2,1411511,GR_DATASET\pdfs\Housing Department\202209161458292809.pdf,Downloaded,2026-07-27 21:36:50
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161502232709,15-09-2022,1379,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161502232709.pdf,0,0,GR_DATASET\pdfs\Housing Department\202209161502232709.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161502232709.pdf,2026-07-27 21:36:50
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161502223809,15-09-2022,134,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161502223809.pdf,2,137694,GR_DATASET\pdfs\Housing Department\202209161502223809.pdf,Downloaded,2026-07-27 21:36:51
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161505059309,15-09-2022,1378,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161505059309.pdf,2,1411496,GR_DATASET\pdfs\Housing Department\202209161505059309.pdf,Downloaded,2026-07-27 21:36:52
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161507244409,15-09-2022,135,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161507244409.pdf,2,138311,GR_DATASET\pdfs\Housing Department\202209161507244409.pdf,Downloaded,2026-07-27 21:36:53
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161508066909,15-09-2022,1379,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161508066909.pdf,2,1412459,GR_DATASET\pdfs\Housing Department\202209161508066909.pdf,Downloaded,2026-07-27 21:36:54
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161511573109,15-09-2022,136,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161511573109.pdf,2,139086,GR_DATASET\pdfs\Housing Department\202209161511573109.pdf,Downloaded,2026-07-27 21:36:55
Housing Department,Decentralization of powers for development works implemented by Maharashtra Housing and Area Development Authority,202209161512169009,15-09-2022,1378,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209161512169009.pdf,2,1410884,GR_DATASET\pdfs\Housing Department\202209161512169009.pdf,Downloaded,2026-07-27 21:36:58
Housing Department,Regarding the construction cost on redeveloped tenement of Police Quarter in B.D.D. Chawl.,202208301645126509,30-08-2022,145,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202208301645126509.pdf,3,148006,GR_DATASET\pdfs\Housing Department\202208301645126509.pdf,Downloaded,2026-07-27 21:36:58
Housing Department,"Regarding appointment to the post of Member (Judicial), Maharashtra Real Estate Regulatory Authority",202208121458085109,12-08-2022,107,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202208121458085109.pdf,2,109062,GR_DATASET\pdfs\Housing Department\202208121458085109.pdf,Downloaded,2026-07-27 21:36:59
Housing Department,Distribution of Interest amount on contributory General Provident fund amount of the Maharashtra Housing Board Staff for the financial year 2022-23.,202207201747055109,20-07-2022,162,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207201747055109.pdf,2,166246,GR_DATASET\pdfs\Housing Department\202207201747055109.pdf,Downloaded,2026-07-27 21:36:59
Housing Department,Distribution of Interest amount on contributory General Provident fund amount of the Maharashtra Housing Board Staff for the financial year 2022-23.Distribution of Interest amount on contributory General Provident fund amount of the Vidharbha Housing Board Staff for the financial year 2022-23.,202207201750081609,20-07-2022,163,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207201750081609.pdf,2,167043,GR_DATASET\pdfs\Housing Department\202207201750081609.pdf,Downloaded,2026-07-27 21:37:00
Housing Department,Regarding disbursement of funds received from Central Government under Pradhan Mantri Awas Yojana (Urban)..,202207191459497909,19-07-2022,129,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207191459497909.pdf,1,132030,GR_DATASET\pdfs\Housing Department\202207191459497909.pdf,Downloaded,2026-07-27 21:37:01
Housing Department,Regarding distribution of funds received from Central Government under Pradhan Mantri Awas Yojana (Urban).,202207141831006709,14-07-2022,363,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207141831006709.pdf,2,371268,GR_DATASET\pdfs\Housing Department\202207141831006709.pdf,Downloaded,2026-07-27 21:37:01
Housing Department,"Regarding appointment to the post of Member (Administrative / Technical), Maharashtra Real Estate Regulatory Authority.",202207061204177309...,05-07-2022,162,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207061204177309....pdf,0,0,GR_DATASET\pdfs\Housing Department\202207061204177309....pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207061204177309....pdf,2026-07-27 21:37:02
Housing Department,Regarding improvement in the procedure of allotment of transit camps as well as Master list through Mumbai Building Repair and Reconstruction Board.,202206301517282109,29-06-2022,168,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206301517282109.pdf,3,172392,GR_DATASET\pdfs\Housing Department\202206301517282109.pdf,Downloaded,2026-07-27 21:37:03
Housing Department,Regarding cancellation of allotment of 2000 sq.m. Plot allotted to Cricketer Shri Sunil Gavaskar at Bandra Reclamation.,202206241525176909,23-06-2022,141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206241525176909.pdf,2,144005,GR_DATASET\pdfs\Housing Department\202206241525176909.pdf,Downloaded,2026-07-27 21:37:04
Housing Department,Regarding the appointment of members in the committee to be appointed for the implementation of the Advertising Media Plan at the Housing Department level.,202206221307379609,21-06-2022,218,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206221307379609.pdf,2,223053,GR_DATASET\pdfs\Housing Department\202206221307379609.pdf,Downloaded,2026-07-27 21:37:04
Housing Department,Regarding modification of allowable carpet area and income limit for Housing Project houses implemented by MHADA for the category of Low Income Group (EWS) / Low Income Group (LIG) / Middle Income Group (MIG) / High Income Group (HIG).,202206141528403509,14-06-2022,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206141528403509.pdf,3,153552,GR_DATASET\pdfs\Housing Department\202206141528403509.pdf,Downloaded,2026-07-27 21:37:05
Housing Department,To constitute for implementation of amnesty scheme to complete stucked Slum Rehabilitation Schemes and to recommend appointment of developers by tender process.,202206081501557209,07-06-2022,138,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206081501557209.pdf,2,141794,GR_DATASET\pdfs\Housing Department\202206081501557209.pdf,Downloaded,2026-07-27 21:37:06
Housing Department,"In Greater Mumbai, development / beautification of reserved plot should be done by MHADA itself in MHADA colony.",202206201632456209,03-06-2022,168,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206201632456209.pdf,3,172154,GR_DATASET\pdfs\Housing Department\202206201632456209.pdf,Downloaded,2026-07-27 21:37:06
Housing Department,"Renaming the B.D.D. Chawl of Worli, N.M.Joshi Marg and Naigaon.",202206031057080709,03-06-2022,142,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206031057080709.pdf,2,145431,GR_DATASET\pdfs\Housing Department\202206031057080709.pdf,Downloaded,2026-07-27 21:37:07
Housing Department,Regarding allowable carpet area and income limit for Housing Project houses implemented by MHADA for the category of Economical Weaker Section (EWS) / Low Income Group (LIG) / Middle Income Group (MIG) / High Income Group (HIG).,202205251127576709,25-05-2022,564,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205251127576709.pdf,3,577354,GR_DATASET\pdfs\Housing Department\202205251127576709.pdf,Downloaded,2026-07-27 21:37:08
Housing Department,Regarding measures to be taken to complete the stuck slum rehabilitation scheme.,202205251326055609,25-05-2022,191,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205251326055609.pdf,4,195653,GR_DATASET\pdfs\Housing Department\202205251326055609.pdf,Downloaded,2026-07-27 21:37:08
Housing Department,"Regarding the authority/rights of Chief Officer in the Konkan, Pune, Aurangabad, Nashik, Amravati and Nagpur Divisional Boards under the Maharashtra Housing and Regional Development Authority.",202205241307275909,24-05-2022,333,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205241307275909.pdf,2,340702,GR_DATASET\pdfs\Housing Department\202205241307275909.pdf,Downloaded,2026-07-27 21:37:09
Housing Department,Regarding setting up of Civil Service Board to make recommendations to the competent authority regarding the transfers of all the officers belonging to Maharashtra Housing and Area Development Authority and all the divisional boards under Group A and Group B (Class-I and Class-I).,202205201634130609,20-05-2022,143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205201634130609.pdf,3,146445,GR_DATASET\pdfs\Housing Department\202205201634130609.pdf,Downloaded,2026-07-27 21:37:10
Housing Department,"Regarding Empanelment of construction technicians for good quality, durability and attractive construction in MHADA.",202205181554222309,18-05-2022,659,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205181554222309.pdf,4,674869,GR_DATASET\pdfs\Housing Department\202205181554222309.pdf,Downloaded,2026-07-27 21:37:11
Housing Department,Pradhan Mantri Awas Yojana effective in the state about implementation,202204291306539709,28-04-2022,739,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204291306539709.pdf,4,757107,GR_DATASET\pdfs\Housing Department\202204291306539709.pdf,Downloaded,2026-07-27 21:37:12
Housing Department,Consideration of joint redevelopment proposal of one or more building / institute / layout under Maharashtra Housing and Area Development Authority (MHADA) without redevelopment of single buildings.,202205061641260409,28-04-2022,507,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205061641260409.pdf,2,519078,GR_DATASET\pdfs\Housing Department\202205061641260409.pdf,Downloaded,2026-07-27 21:37:12
Housing Department,"Regarding providing funds from Maharashtra Shelter Fund for necessary external facilities for 30000 households sanctioned by Operative Society Federation under Pradhan Mantri Awas Yojana Mauje Kumbhari Ta. South Solapur, Dist. Ray Nagar Housing Co. at Solapur.",202204201426586609,20-04-2022,569,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204201426586609.pdf,3,582553,GR_DATASET\pdfs\Housing Department\202204201426586609.pdf,Downloaded,2026-07-27 21:37:13
Housing Department,Financial Year 2021-2022 Payment of Cess Collection to MHADA for credit to Mumbai Building Repairs and Reconstruction Board.,202203311556215409,31-03-2022,140,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311556215409.pdf,3,143712,GR_DATASET\pdfs\Housing Department\202203311556215409.pdf,Downloaded,2026-07-27 21:37:14
Housing Department,Financial Year 2021-22 Payment to MHADA as Government Contribution to Mumbai Building Repair and Reconstruction fund.,202203311600443009,31-03-2022,141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203311600443009.pdf,3,144001,GR_DATASET\pdfs\Housing Department\202203311600443009.pdf,Downloaded,2026-07-27 21:37:15
Housing Department,Supplementary demands 2021-2022 (December 2021 ) (Corrigendum).,202203301436101009,30-03-2022,132,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203301436101009.pdf,1,134746,GR_DATASET\pdfs\Housing Department\202203301436101009.pdf,Downloaded,2026-07-27 21:37:15
Housing Department,Guidelines for charging premium from private developers when redeveloping slums on public land.,202203221625560709,22-03-2022,154,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203221625560709.pdf,2,157855,GR_DATASET\pdfs\Housing Department\202203221625560709.pdf,Downloaded,2026-07-27 21:37:16
Housing Department,Regarding distribution of funds received from Central Government under Pradhan Mantri Awas Yojana (Urban).,202203161636135709,16-03-2022,208,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203161636135709.pdf,2,213087,GR_DATASET\pdfs\Housing Department\202203161636135709.pdf,Downloaded,2026-07-27 21:37:17
Housing Department,Financial Year 2021-22 Payment to MHADA as Government Contribution to Mumbai Building Repair and Reconstruction fund.,202203101558579809,10-03-2022,1484,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203101558579809.pdf,3,1519761,GR_DATASET\pdfs\Housing Department\202203101558579809.pdf,Downloaded,2026-07-27 21:37:18
Housing Department,Financial Year 2021-2022 Payment of Cess Collection to MHADA for credit to Mumbai Building Repairs and Reconstruction Board.,202203101600354609,10-03-2022,140,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203101600354609.pdf,3,143194,GR_DATASET\pdfs\Housing Department\202203101600354609.pdf,Downloaded,2026-07-27 21:37:18
Housing Department,About blacklisting M/s G.A. Software Technologies Pvt. Ltd. Company appointed for MHADA Direct Recruitment -2021 process.,202203031657247509,03-03-2022,743,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202203031657247509.pdf,2,760973,GR_DATASET\pdfs\Housing Department\202203031657247509.pdf,Downloaded,2026-07-27 21:37:19
Housing Department,Regarding distribution of funds received from Central Government under Pradhan Mantri Awas Yojana (Urban).,202202251501184109,25-02-2022,1904,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202251501184109.pdf,2,1949811,GR_DATASET\pdfs\Housing Department\202202251501184109.pdf,Downloaded,2026-07-27 21:37:20
Housing Department,"To approve grant of Rs. 50 Lakh to family of Late Manohar Laxman Jadhav, Peon, Deputy Collector (Encr./Rem.) died due to Covid-19.",202202221246140709,22-02-2022,144,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202221246140709.pdf,2,147637,GR_DATASET\pdfs\Housing Department\202202221246140709.pdf,Downloaded,2026-07-27 21:37:21
Housing Department,"Extension of time limit to Study Committee to submit its report about implementing SRA Schemes in Rest of the State Excluding SRA Mumbai, Pune-Pimpari Chinchwad, Nagpur and Mumbai Metropolitan Region.",202202031312450709,03-02-2022,1456,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202031312450709.pdf,3,1490818,GR_DATASET\pdfs\Housing Department\202202031312450709.pdf,Downloaded,2026-07-27 21:37:22
Housing Department,"Cancellation of land acquisition of bearing C.S.No. 2/394, Final plot no. 56, TPS III, Mahim Division, Building no. 21-21A, Sakharam Kir Road, Mahim, Mumbai - 400 016 - Kapoorwala Building Named property acquired under MHADA Act, 1976, Chapter VIII -A Section 103 (B).",202202031635553709,03-02-2022,1521,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202202031635553709.pdf,3,1557316,GR_DATASET\pdfs\Housing Department\202202031635553709.pdf,Downloaded,2026-07-27 21:37:23
Housing Department,Distribution of Interest amount on contributory General Provident fund amount of the Maharashtra Housing Board Staff for the financial year 2021-22.,202201311636289009,31-01-2022,1454,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202201311636289009.pdf,2,1489231,GR_DATASET\pdfs\Housing Department\202201311636289009.pdf,Downloaded,2026-07-27 21:37:24
Housing Department,Distribution of Interest amount on contributory General Provident fund amount of the Vidharbha Housing Board Staff for the financial year 2021-22.,202201311639400409,31-01-2022,1454,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202201311639400409.pdf,2,1489038,GR_DATASET\pdfs\Housing Department\202201311639400409.pdf,Downloaded,2026-07-27 21:37:26
Housing Department,Redevelopment of Savli Building in B.D.D. Chawl and Allotment of rehab tenement in leu of service quarter.,202201281633463109,28-01-2022,984,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202201281633463109.pdf,3,1007934,GR_DATASET\pdfs\Housing Department\202201281633463109.pdf,Downloaded,2026-07-27 21:37:27
Housing Department,"Supplementary Demands 2021-2022 (December, 2021).",202201121726196409,12-01-2022,141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202201121726196409.pdf,3,144279,GR_DATASET\pdfs\Housing Department\202201121726196409.pdf,Downloaded,2026-07-27 21:37:27
Housing Department,Guidelines for identification of eligible tenants in redevelopment of B.D.D. Chawl.,202201051715452809,27-12-2021,1026,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202201051715452809.pdf,2,1051130,GR_DATASET\pdfs\Housing Department\202201051715452809.pdf,Downloaded,2026-07-27 21:37:28
Housing Department,"Regarding construction of new houses by MHADA for the affected families of Village-Taliye, Tal-Mahad due to heavy rainfall.",202112231650588509,23-12-2021,674,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202112231650588509.pdf,2,690461,GR_DATASET\pdfs\Housing Department\202112231650588509.pdf,Downloaded,2026-07-27 21:37:30
Housing Department,"Regarding transfer of posts in various cadres in the office of Deputy Collector (Encr./Remc.) to the office of the competent Authority - 1 to 10, slum Rehabilitation Authority, Mumbai.",202112221859146509,22-12-2021,1399,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202112221859146509.pdf,8,1432178,GR_DATASET\pdfs\Housing Department\202112221859146509.pdf,Downloaded,2026-07-27 21:37:30
Housing Department,Declaration of Area for Deputy Collector (Encr./Remv.) regarding the removal of encroachments on Government land in Mumbai City and Mumbai Suburban Districts.,202112221839175609,22-12-2021,1308,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202112221839175609.pdf,5,1338910,GR_DATASET\pdfs\Housing Department\202112221839175609.pdf,Downloaded,2026-07-27 21:37:31
Housing Department,Distribution of Interest amount on contributory General Provident fund amount of the Maharashtra Housing Board Staff for the financial year 2021-22.,202111231143414909,23-11-2021,1209,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202111231143414909.pdf,2,1237683,GR_DATASET\pdfs\Housing Department\202111231143414909.pdf,Downloaded,2026-07-27 21:37:32
Housing Department,Distribution of Interest amount on contributory General Provident fund amount of the Vidharbha Housing Board Staff for the financial year 2021-22.,202111231147158709,23-11-2021,1208,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202111231147158709.pdf,2,1237046,GR_DATASET\pdfs\Housing Department\202111231147158709.pdf,Downloaded,2026-07-27 21:37:33
Housing Department,Regarding eligibility of Legal heirs in B.D.D. Chawl redevelopment Project.,202110141236304909,14-10-2021,1373,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202110141236304909.pdf,3,1406322,GR_DATASET\pdfs\Housing Department\202110141236304909.pdf,Downloaded,2026-07-27 21:37:34
Housing Department,Regarding eligibility of tenants in B.D.D. Chawl redevelopment Project.,202110141240285909,14-10-2021,1367,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202110141240285909.pdf,2,1399468,GR_DATASET\pdfs\Housing Department\202110141240285909.pdf,Downloaded,2026-07-27 21:37:36
Housing Department,"Redevelopment of MHADA Colony Motilal Nagar 1, 2 and 3 situated at Goregaon, Mumbai.",202110061702285109,06-10-2021,1490,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202110061702285109.pdf,5,1525950,GR_DATASET\pdfs\Housing Department\202110061702285109.pdf,Downloaded,2026-07-27 21:37:37
Housing Department,"Maharashtra Housing and Regional Development Authority, Slum Rehabilitation Authority and Shivshahi Rehabilitation Project for setting up of Maharashtra Housing Development Corporation for construction of large settlement projects under Pradhan Mantri Awas Yojana about investing from. ..........",202109281701254909,28-09-2021,558,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109281701254909.pdf,2,571081,GR_DATASET\pdfs\Housing Department\202109281701254909.pdf,Downloaded,2026-07-27 21:37:38
Housing Department,Appointment of Single Nodal Agency (SNA) and Nodal Officer for PFMS (Public Financial Management System) for fund distribution and appropriation management of Centrally Sponsored Schemes.,202109291125432609,28-09-2021,228,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109291125432609.pdf,2,233040,GR_DATASET\pdfs\Housing Department\202109291125432609.pdf,Downloaded,2026-07-27 21:37:39
Housing Department,"Regarding the appointment of the Director, Mumbai Development Department (B.D.D.) Chawl as the competent authority to determine the eligibility of the tenants of BDD Chawl in redevelopment project of B.D.D. Chawl.",202109221211494209,22-09-2021,387,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109221211494209.pdf,3,396536,GR_DATASET\pdfs\Housing Department\202109221211494209.pdf,Downloaded,2026-07-27 21:37:40
Housing Department,Regarding the allotment of MHADA Plot to Cricketer Shri Sunil Gavaskar.,202109211236056409,21-09-2021,1518,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109211236056409.pdf,1,1554317,GR_DATASET\pdfs\Housing Department\202109211236056409.pdf,Downloaded,2026-07-27 21:37:41
Housing Department,Regarding allotment of 2000 sq.mt. plot in Bandra-Kurla Complex to the Cricketer Shri Sunil Gavaskar.,202109151256477809..,15-09-2021,1575,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202109151256477809...pdf,3,1613539,GR_DATASET\pdfs\Housing Department\202109151256477809...pdf,Downloaded,2026-07-27 21:37:42
Housing Department,Regarding relaxation of condition of sale of flats distributed by MHADA to eligible mill workers / their heirs.,202108301226176209....,30-08-2021,319,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108301226176209.....pdf,2,326807,GR_DATASET\pdfs\Housing Department\202108301226176209.....pdf,Downloaded,2026-07-27 21:37:43
Housing Department,"Extension of time limit to Study Committee to submit its report about implementing SRA Schemes in Rest of the State Excluding SRA Mumbai, Pune-Pimpari Chinchwad, Nagpur and Mumbai Metropolitan Region.",202108271433207109,27-08-2021,139,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108271433207109.pdf,2,142235,GR_DATASET\pdfs\Housing Department\202108271433207109.pdf,Downloaded,2026-07-27 21:37:43
Housing Department,Release the central funds under PMAY (U).,202108181138201809,18-08-2021,1724,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108181138201809.pdf,2,1765524,GR_DATASET\pdfs\Housing Department\202108181138201809.pdf,Downloaded,2026-07-27 21:37:45
Housing Department,Allotment of rehab tenement to the Police Employees Residing in Police Quarter of B.D.D. Chawls.,202108181905194509,18-08-2021,1791,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108181905194509.pdf,4,1833891,GR_DATASET\pdfs\Housing Department\202108181905194509.pdf,Downloaded,2026-07-27 21:37:47
Housing Department,Guidelines for determined the eligibility of beneficiaries for the redevelopment of B.D.D. Chawl.,202108101808201109,10-08-2021,1777,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202108101808201109.pdf,3,1819138,GR_DATASET\pdfs\Housing Department\202108101808201109.pdf,Downloaded,2026-07-27 21:37:48
Housing Department,Regarding obtaining prior approval of the Government before issuing all tenders for redevelopment under Development Control Rules under Maharashtra Housing and Area Development Authority (MHADA).,202107191238177209,19-07-2021,401,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107191238177209.pdf,3,410271,GR_DATASET\pdfs\Housing Department\202107191238177209.pdf,Downloaded,2026-07-27 21:37:49
Housing Department,To release State Share to CSMC approved BLC Projects under PMAY scheme from Maharashtra Niwara Nidhi.,202107151223533109,15-07-2021,260,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107151223533109.pdf,3,266642,GR_DATASET\pdfs\Housing Department\202107151223533109.pdf,Downloaded,2026-07-27 21:37:50
Housing Department,Changing in the name of Designation of New Competent Authority who decides the eligibility of slum dwellers in Mumbai City and Sub Urban and formation of one Umbrella System of Competent Authority and Appellate Authority.,202107141652390509,14-07-2021,1974,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107141652390509.pdf,5,2021204,GR_DATASET\pdfs\Housing Department\202107141652390509.pdf,Downloaded,2026-07-27 21:37:51
Housing Department,Guidelines for charging premium from private developers when redeveloping slums on public land.,202107121625423109,12-07-2021,3258,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107121625423109.pdf,2,3335752,GR_DATASET\pdfs\Housing Department\202107121625423109.pdf,Downloaded,2026-07-27 21:37:53
Housing Department,Regarding service quarters allotted to Police Employee in B.D.D Chawl.,202107091744498509,09-07-2021,184,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107091744498509.pdf,2,188517,GR_DATASET\pdfs\Housing Department\202107091744498509.pdf,Downloaded,2026-07-27 21:37:53
Housing Department,Pre approval of Government for offer letters issued by MHADA to redevelopment of MHADA Projects.,202107091750493109,09-07-2021,135,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107091750493109.pdf,2,138456,GR_DATASET\pdfs\Housing Department\202107091750493109.pdf,Downloaded,2026-07-27 21:37:54
Housing Department,Redevelopment of Goregaon Sidharth Nagar Co-operative Housing Society (Patra Chawl) of MHADA.,202107091757080009,09-07-2021,158,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107091757080009.pdf,5,161797,GR_DATASET\pdfs\Housing Department\202107091757080009.pdf,Downloaded,2026-07-27 21:37:55
Housing Department,Guidelines for determining the eligibility of beneficiaries for B.D.D. Chawls redevelopment project.,202107011244017209,01-07-2021,380,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107011244017209.pdf,2,389311,GR_DATASET\pdfs\Housing Department\202107011244017209.pdf,Downloaded,2026-07-27 21:37:55
Housing Department,Extension of term to the committee appointed to suggest measures for pending redevelopment of MHADAs Goregaon Siddharth Nagar (Patrachal) Co-operative Housing Society.,202107011247256909,01-07-2021,133,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202107011247256909.pdf,2,136553,GR_DATASET\pdfs\Housing Department\202107011247256909.pdf,Downloaded,2026-07-27 21:37:56
Housing Department,"Regarding government approval for administrative, financial and tenders for works worth more than Rs. 1 crore.",202106291507109909,29-06-2021,1879,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202106291507109909.pdf,1,1924188,GR_DATASET\pdfs\Housing Department\202106291507109909.pdf,Downloaded,2026-07-27 21:37:57
Housing Department,Release the Central Fund under PMAY(U).,202106211143152109,21-06-2021,139,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202106211143152109.pdf,2,142500,GR_DATASET\pdfs\Housing Department\202106211143152109.pdf,Downloaded,2026-07-27 21:37:58
